"val 0,0
","val 0,1
","val 0,2
","val 0,3
","val 0,4
"
"val 2677,0
","val 2677,1
","val 2677,2
","val 2677,3
","val 2677,4
"
"val 2678,0
","val 2678,1
","val 2678,2
","val 2678,3
","val 2678,4
"
"val 2679,0
","val 2679,1
","val 2679,2
","val 2679,3
","val 2679,4
"
"val 2680,0
","val 2680,1
","val 2680,2
","val 2680,3
","val 2680,4
"
"val 2681,0
","val 2681,1
","val 2681,2
","val 2681,3
","val 2681,4
"
"val 2682,0
","val 2682,1
","val 2682,2
","val 2682,3
","val 2682,4
"
"val 2683,0
","val 2683,1
","val 2683,2
","val 2683,3
","val 2683,4
"
"val 2684,0
","val 2684,1
","val 2684,2
","val 2684,3
","val 2684,4
"
"val 2685,0
","val 2685,1
","val 2685,2
","val 2685,3
","val 2685,4
"
"val 2686,0
","val 2686,1
","val 2686,2
","val 2686,3
","val 2686,4
"
"val 2687,0
","val 2687,1
","val 2687,2
","val 2687,3
","val 2687,4
"
"val 2688,0
","val 2688,1
","val 2688,2
","val 2688,3
","val 2688,4
"
"val 2689,0
","val 2689,1
","val 2689,2
","val 2689,3
","val 2689,4
"
"val 2690,0
","val 2690,1
","val 2690,2
","val 2690,3
","val 2690,4
"
"val 2691,0
","val 2691,1
","val 2691,2
","val 2691,3
","val 2691,4
"
"val 2692,0
","val 2692,1
","val 2692,2
","val 2692,3
","val 2692,4
"
"val 2693,0
","val 2693,1
","val 2693,2
","val 2693,3
","val 2693,4
"
"val 2694,0
","val 2694,1
","val 2694,2
","val 2694,3
","val 2694,4
"
"val 2695,0
","val 2695,1
","val 2695,2
","val 2695,3
","val 2695,4
"
"val 2696,0
","val 2696,1
","val 2696,2
","val 2696,3
","val 2696,4
"
"val 2697,0
","val 2697,1
","val 2697,2
","val 2697,3
","val 2697,4
"
"val 2698,0
","val 2698,1
","val 2698,2
","val 2698,3
","val 2698,4
"
"val 2699,0
","val 2699,1
","val 2699,2
","val 2699,3
","val 2699,4
"
"val 2700,0
","val 2700,1
","val 2700,2
","val 2700,3
","val 2700,4
"
"val 2701,0
","val 2701,1
","val 2701,2
","val 2701,3
","val 2701,4
"
"val 2702,0
","val 2702,1
","val 2702,2
","val 2702,3
","val 2702,4
"
"val 2703,0
","val 2703,1
","val 2703,2
","val 2703,3
","val 2703,4
"
"val 2704,0
","val 2704,1
","val 2704,2
","val 2704,3
","val 2704,4
"
"val 2705,0
","val 2705,1
","val 2705,2
","val 2705,3
","val 2705,4
"
"val 2706,0
","val 2706,1
","val 2706,2
","val 2706,3
","val 2706,4
"
"val 2707,0
","val 2707,1
","val 2707,2
","val 2707,3
","val 2707,4
"
"val 2708,0
","val 2708,1
","val 2708,2
","val 2708,3
","val 2708,4
"
"val 2709,0
","val 2709,1
","val 2709,2
","val 2709,3
","val 2709,4
"
"val 2710,0
","val 2710,1
","val 2710,2
","val 2710,3
","val 2710,4
"
"val 2711,0
","val 2711,1
","val 2711,2
","val 2711,3
","val 2711,4
"
"val 2712,0
","val 2712,1
","val 2712,2
","val 2712,3
","val 2712,4
"
"val 2713,0
","val 2713,1
","val 2713,2
","val 2713,3
","val 2713,4
"
"val 2714,0
","val 2714,1
","val 2714,2
","val 2714,3
","val 2714,4
"
"val 2715,0
","val 2715,1
","val 2715,2
","val 2715,3
","val 2715,4
"
"val 2716,0
","val 2716,1
","val 2716,2
","val 2716,3
","val 2716,4
"
"val 2717,0
","val 2717,1
","val 2717,2
","val 2717,3
","val 2717,4
"
"val 2718,0
","val 2718,1
","val 2718,2
","val 2718,3
","val 2718,4
"
"val 2719,0
","val 2719,1
","val 2719,2
","val 2719,3
","val 2719,4
"
"val 2720,0
","val 2720,1
","val 2720,2
","val 2720,3
","val 2720,4
"
"val 2721,0
","val 2721,1
","val 2721,2
","val 2721,3
","val 2721,4
"
"val 2722,0
","val 2722,1
","val 2722,2
","val 2722,3
","val 2722,4
"
"val 2723,0
","val 2723,1
","val 2723,2
","val 2723,3
","val 2723,4
"
"val 2724,0
","val 2724,1
","val 2724,2
","val 2724,3
","val 2724,4
"
"val 2725,0
","val 2725,1
","val 2725,2
","val 2725,3
","val 2725,4
"
"val 2726,0
","val 2726,1
","val 2726,2
","val 2726,3
","val 2726,4
"
"val 2727,0
","val 2727,1
","val 2727,2
","val 2727,3
","val 2727,4
"
"val 2728,0
","val 2728,1
","val 2728,2
","val 2728,3
","val 2728,4
"
"val 2729,0
","val 2729,1
","val 2729,2
","val 2729,3
","val 2729,4
"
"val 2730,0
","val 2730,1
","val 2730,2
","val 2730,3
","val 2730,4
"
"val 2731,0
","val 2731,1
","val 2731,2
","val 2731,3
","val 2731,4
"
"val 2732,0
","val 2732,1
","val 2732,2
","val 2732,3
","val 2732,4
"
"val 2733,0
","val 2733,1
","val 2733,2
","val 2733,3
","val 2733,4
"
"val 2734,0
","val 2734,1
","val 2734,2
","val 2734,3
","val 2734,4
"
"val 2735,0
","val 2735,1
","val 2735,2
","val 2735,3
","val 2735,4
"
"val 2736,0
","val 2736,1
","val 2736,2
","val 2736,3
","val 2736,4
"
"val 2737,0
","val 2737,1
","val 2737,2
","val 2737,3
","val 2737,4
"
"val 2738,0
","val 2738,1
","val 2738,2
","val 2738,3
","val 2738,4
"
"val 2739,0
","val 2739,1
","val 2739,2
","val 2739,3
","val 2739,4
"
"val 2740,0
","val 2740,1
","val 2740,2
","val 2740,3
","val 2740,4
"
"val 2741,0
","val 2741,1
","val 2741,2
","val 2741,3
","val 2741,4
"
"val 2742,0
","val 2742,1
","val 2742,2
","val 2742,3
","val 2742,4
"
"val 2743,0
","val 2743,1
","val 2743,2
","val 2743,3
","val 2743,4
"
"val 2744,0
","val 2744,1
","val 2744,2
","val 2744,3
","val 2744,4
"
"val 2745,0
","val 2745,1
","val 2745,2
","val 2745,3
","val 2745,4
"
"val 2746,0
","val 2746,1
","val 2746,2
","val 2746,3
","val 2746,4
"
"val 2747,0
","val 2747,1
","val 2747,2
","val 2747,3
","val 2747,4
"
"val 2748,0
","val 2748,1
","val 2748,2
","val 2748,3
","val 2748,4
"
"val 2749,0
","val 2749,1
","val 2749,2
","val 2749,3
","val 2749,4
"
"val 2750,0
","val 2750,1
","val 2750,2
","val 2750,3
","val 2750,4
"
"val 2751,0
","val 2751,1
","val 2751,2
","val 2751,3
","val 2751,4
"
"val 2752,0
","val 2752,1
","val 2752,2
","val 2752,3
","val 2752,4
"
"val 2753,0
","val 2753,1
","val 2753,2
","val 2753,3
","val 2753,4
"
"val 2754,0
","val 2754,1
","val 2754,2
","val 2754,3
","val 2754,4
"
"val 2755,0
","val 2755,1
","val 2755,2
","val 2755,3
","val 2755,4
"
"val 2756,0
","val 2756,1
","val 2756,2
","val 2756,3
","val 2756,4
"
"val 2757,0
","val 2757,1
","val 2757,2
","val 2757,3
","val 2757,4
"
"val 2758,0
","val 2758,1
","val 2758,2
","val 2758,3
","val 2758,4
"
"val 2759,0
","val 2759,1
","val 2759,2
","val 2759,3
","val 2759,4
"
"val 2760,0
","val 2760,1
","val 2760,2
","val 2760,3
","val 2760,4
"
"val 2761,0
","val 2761,1
","val 2761,2
","val 2761,3
","val 2761,4
"
"val 2762,0
","val 2762,1
","val 2762,2
","val 2762,3
","val 2762,4
"
"val 2763,0
","val 2763,1
","val 2763,2
","val 2763,3
","val 2763,4
"
"val 2764,0
","val 2764,1
","val 2764,2
","val 2764,3
","val 2764,4
"
"val 2765,0
","val 2765,1
","val 2765,2
","val 2765,3
","val 2765,4
"
"val 2766,0
","val 2766,1
","val 2766,2
","val 2766,3
","val 2766,4
"
"val 2767,0
","val 2767,1
","val 2767,2
","val 2767,3
","val 2767,4
"
"val 2768,0
","val 2768,1
","val 2768,2
","val 2768,3
","val 2768,4
"
"val 2769,0
","val 2769,1
","val 2769,2
","val 2769,3
","val 2769,4
"
"val 2770,0
","val 2770,1
","val 2770,2
","val 2770,3
","val 2770,4
"
"val 2771,0
","val 2771,1
","val 2771,2
","val 2771,3
","val 2771,4
"
"val 2772,0
","val 2772,1
","val 2772,2
","val 2772,3
","val 2772,4
"
"val 2773,0
","val 2773,1
","val 2773,2
","val 2773,3
","val 2773,4
"
"val 2774,0
","val 2774,1
","val 2774,2
","val 2774,3
","val 2774,4
"
"val 2775,0
","val 2775,1
","val 2775,2
","val 2775,3
","val 2775,4
"
"val 2776,0
","val 2776,1
","val 2776,2
","val 2776,3
","val 2776,4
"
"val 2777,0
","val 2777,1
","val 2777,2
","val 2777,3
","val 2777,4
"
"val 2778,0
","val 2778,1
","val 2778,2
","val 2778,3
","val 2778,4
"
"val 2779,0
","val 2779,1
","val 2779,2
","val 2779,3
","val 2779,4
"
"val 2780,0
","val 2780,1
","val 2780,2
","val 2780,3
","val 2780,4
"
"val 2781,0
","val 2781,1
","val 2781,2
","val 2781,3
","val 2781,4
"
"val 2782,0
","val 2782,1
","val 2782,2
","val 2782,3
","val 2782,4
"
"val 2783,0
","val 2783,1
","val 2783,2
","val 2783,3
","val 2783,4
"
"val 2784,0
","val 2784,1
","val 2784,2
","val 2784,3
","val 2784,4
"
"val 2785,0
","val 2785,1
","val 2785,2
","val 2785,3
","val 2785,4
"
"val 2786,0
","val 2786,1
","val 2786,2
","val 2786,3
","val 2786,4
"
"val 2787,0
","val 2787,1
","val 2787,2
","val 2787,3
","val 2787,4
"
"val 2788,0
","val 2788,1
","val 2788,2
","val 2788,3
","val 2788,4
"
"val 2789,0
","val 2789,1
","val 2789,2
","val 2789,3
","val 2789,4
"
"val 2790,0
","val 2790,1
","val 2790,2
","val 2790,3
","val 2790,4
"
"val 2791,0
","val 2791,1
","val 2791,2
","val 2791,3
","val 2791,4
"
"val 2792,0
","val 2792,1
","val 2792,2
","val 2792,3
","val 2792,4
"
"val 2793,0
","val 2793,1
","val 2793,2
","val 2793,3
","val 2793,4
"
"val 2794,0
","val 2794,1
","val 2794,2
","val 2794,3
","val 2794,4
"
"val 2795,0
","val 2795,1
","val 2795,2
","val 2795,3
","val 2795,4
"
"val 2796,0
","val 2796,1
","val 2796,2
","val 2796,3
","val 2796,4
"
"val 2797,0
","val 2797,1
","val 2797,2
","val 2797,3
","val 2797,4
"
"val 2798,0
","val 2798,1
","val 2798,2
","val 2798,3
","val 2798,4
"
"val 2799,0
","val 2799,1
","val 2799,2
","val 2799,3
","val 2799,4
"
"val 2800,0
","val 2800,1
","val 2800,2
","val 2800,3
","val 2800,4
"
"val 2801,0
","val 2801,1
","val 2801,2
","val 2801,3
","val 2801,4
"
"val 2802,0
","val 2802,1
","val 2802,2
","val 2802,3
","val 2802,4
"
"val 2803,0
","val 2803,1
","val 2803,2
","val 2803,3
","val 2803,4
"
"val 2804,0
","val 2804,1
","val 2804,2
","val 2804,3
","val 2804,4
"
"val 2805,0
","val 2805,1
","val 2805,2
","val 2805,3
","val 2805,4
"
"val 2806,0
","val 2806,1
","val 2806,2
","val 2806,3
","val 2806,4
"
"val 2807,0
","val 2807,1
","val 2807,2
","val 2807,3
","val 2807,4
"
"val 2808,0
","val 2808,1
","val 2808,2
","val 2808,3
","val 2808,4
"
"val 2809,0
","val 2809,1
","val 2809,2
","val 2809,3
","val 2809,4
"
"val 2810,0
","val 2810,1
","val 2810,2
","val 2810,3
","val 2810,4
"
"val 2811,0
","val 2811,1
","val 2811,2
","val 2811,3
","val 2811,4
"
"val 2812,0
","val 2812,1
","val 2812,2
","val 2812,3
","val 2812,4
"
"val 2813,0
","val 2813,1
","val 2813,2
","val 2813,3
","val 2813,4
"
"val 2814,0
","val 2814,1
","val 2814,2
","val 2814,3
","val 2814,4
"
"val 2815,0
","val 2815,1
","val 2815,2
","val 2815,3
","val 2815,4
"
"val 2816,0
","val 2816,1
","val 2816,2
","val 2816,3
","val 2816,4
"
"val 2817,0
","val 2817,1
","val 2817,2
","val 2817,3
","val 2817,4
"
"val 2818,0
","val 2818,1
","val 2818,2
","val 2818,3
","val 2818,4
"
"val 2819,0
","val 2819,1
","val 2819,2
","val 2819,3
","val 2819,4
"
"val 2820,0
","val 2820,1
","val 2820,2
","val 2820,3
","val 2820,4
"
"val 2821,0
","val 2821,1
","val 2821,2
","val 2821,3
","val 2821,4
"
"val 2822,0
","val 2822,1
","val 2822,2
","val 2822,3
","val 2822,4
"
"val 2823,0
","val 2823,1
","val 2823,2
","val 2823,3
","val 2823,4
"
"val 2824,0
","val 2824,1
","val 2824,2
","val 2824,3
","val 2824,4
"
"val 2825,0
","val 2825,1
","val 2825,2
","val 2825,3
","val 2825,4
"
"val 2826,0
","val 2826,1
","val 2826,2
","val 2826,3
","val 2826,4
"
"val 2827,0
","val 2827,1
","val 2827,2
","val 2827,3
","val 2827,4
"
"val 2828,0
","val 2828,1
","val 2828,2
","val 2828,3
","val 2828,4
"
"val 2829,0
","val 2829,1
","val 2829,2
","val 2829,3
","val 2829,4
"
"val 2830,0
","val 2830,1
","val 2830,2
","val 2830,3
","val 2830,4
"
"val 2831,0
","val 2831,1
","val 2831,2
","val 2831,3
","val 2831,4
"
"val 2832,0
","val 2832,1
","val 2832,2
","val 2832,3
","val 2832,4
"
"val 2833,0
","val 2833,1
","val 2833,2
","val 2833,3
","val 2833,4
"
"val 2834,0
","val 2834,1
","val 2834,2
","val 2834,3
","val 2834,4
"
"val 2835,0
","val 2835,1
","val 2835,2
","val 2835,3
","val 2835,4
"
"val 2836,0
","val 2836,1
","val 2836,2
","val 2836,3
","val 2836,4
"
"val 2837,0
","val 2837,1
","val 2837,2
","val 2837,3
","val 2837,4
"
"val 2838,0
","val 2838,1
","val 2838,2
","val 2838,3
","val 2838,4
"
"val 2839,0
","val 2839,1
","val 2839,2
","val 2839,3
","val 2839,4
"
"val 2840,0
","val 2840,1
","val 2840,2
","val 2840,3
","val 2840,4
"
"val 2841,0
","val 2841,1
","val 2841,2
","val 2841,3
","val 2841,4
"
"val 2842,0
","val 2842,1
","val 2842,2
","val 2842,3
","val 2842,4
"
"val 2843,0
","val 2843,1
","val 2843,2
","val 2843,3
","val 2843,4
"
"val 2844,0
","val 2844,1
","val 2844,2
","val 2844,3
","val 2844,4
"
"val 2845,0
","val 2845,1
","val 2845,2
","val 2845,3
","val 2845,4
"
"val 2846,0
","val 2846,1
","val 2846,2
","val 2846,3
","val 2846,4
"
"val 2847,0
","val 2847,1
","val 2847,2
","val 2847,3
","val 2847,4
"
"val 2848,0
","val 2848,1
","val 2848,2
","val 2848,3
","val 2848,4
"
"val 2849,0
","val 2849,1
","val 2849,2
","val 2849,3
","val 2849,4
"
"val 2850,0
","val 2850,1
","val 2850,2
","val 2850,3
","val 2850,4
"
"val 2851,0
","val 2851,1
","val 2851,2
","val 2851,3
","val 2851,4
"
"val 2852,0
","val 2852,1
","val 2852,2
","val 2852,3
","val 2852,4
"
"val 2853,0
","val 2853,1
","val 2853,2
","val 2853,3
","val 2853,4
"
"val 2854,0
","val 2854,1
","val 2854,2
","val 2854,3
","val 2854,4
"
"val 2855,0
","val 2855,1
","val 2855,2
","val 2855,3
","val 2855,4
"
"val 2856,0
","val 2856,1
","val 2856,2
","val 2856,3
","val 2856,4
"
"val 2857,0
","val 2857,1
","val 2857,2
","val 2857,3
","val 2857,4
"
"val 2858,0
","val 2858,1
","val 2858,2
","val 2858,3
","val 2858,4
"
"val 2859,0
","val 2859,1
","val 2859,2
","val 2859,3
","val 2859,4
"
"val 2860,0
","val 2860,1
","val 2860,2
","val 2860,3
","val 2860,4
"
"val 2861,0
","val 2861,1
","val 2861,2
","val 2861,3
","val 2861,4
"
"val 2862,0
","val 2862,1
","val 2862,2
","val 2862,3
","val 2862,4
"
"val 2863,0
","val 2863,1
","val 2863,2
","val 2863,3
","val 2863,4
"
"val 2864,0
","val 2864,1
","val 2864,2
","val 2864,3
","val 2864,4
"
"val 2865,0
","val 2865,1
","val 2865,2
","val 2865,3
","val 2865,4
"
"val 2866,0
","val 2866,1
","val 2866,2
","val 2866,3
","val 2866,4
"
"val 2867,0
","val 2867,1
","val 2867,2
","val 2867,3
","val 2867,4
"
"val 2868,0
","val 2868,1
","val 2868,2
","val 2868,3
","val 2868,4
"
"val 2869,0
","val 2869,1
","val 2869,2
","val 2869,3
","val 2869,4
"
"val 2870,0
","val 2870,1
","val 2870,2
","val 2870,3
","val 2870,4
"
"val 2871,0
","val 2871,1
","val 2871,2
","val 2871,3
","val 2871,4
"
"val 2872,0
","val 2872,1
","val 2872,2
","val 2872,3
","val 2872,4
"
"val 2873,0
","val 2873,1
","val 2873,2
","val 2873,3
","val 2873,4
"
"val 2874,0
","val 2874,1
","val 2874,2
","val 2874,3
","val 2874,4
"
"val 2875,0
","val 2875,1
","val 2875,2
","val 2875,3
","val 2875,4
"
"val 2876,0
","val 2876,1
","val 2876,2
","val 2876,3
","val 2876,4
"
"val 2877,0
","val 2877,1
","val 2877,2
","val 2877,3
","val 2877,4
"
"val 2878,0
","val 2878,1
","val 2878,2
","val 2878,3
","val 2878,4
"
"val 2879,0
","val 2879,1
","val 2879,2
","val 2879,3
","val 2879,4
"
"val 2880,0
","val 2880,1
","val 2880,2
","val 2880,3
","val 2880,4
"
"val 2881,0
","val 2881,1
","val 2881,2
","val 2881,3
","val 2881,4
"
"val 2882,0
","val 2882,1
","val 2882,2
","val 2882,3
","val 2882,4
"
"val 2883,0
","val 2883,1
","val 2883,2
","val 2883,3
","val 2883,4
"
"val 2884,0
","val 2884,1
","val 2884,2
","val 2884,3
","val 2884,4
"
"val 2885,0
","val 2885,1
","val 2885,2
","val 2885,3
","val 2885,4
"
"val 2886,0
","val 2886,1
","val 2886,2
","val 2886,3
","val 2886,4
"
"val 2887,0
","val 2887,1
","val 2887,2
","val 2887,3
","val 2887,4
"
"val 2888,0
","val 2888,1
","val 2888,2
","val 2888,3
","val 2888,4
"
"val 2889,0
","val 2889,1
","val 2889,2
","val 2889,3
","val 2889,4
"
"val 2890,0
","val 2890,1
","val 2890,2
","val 2890,3
","val 2890,4
"
"val 2891,0
","val 2891,1
","val 2891,2
","val 2891,3
","val 2891,4
"
"val 2892,0
","val 2892,1
","val 2892,2
","val 2892,3
","val 2892,4
"
"val 2893,0
","val 2893,1
","val 2893,2
","val 2893,3
","val 2893,4
"
"val 2894,0
","val 2894,1
","val 2894,2
","val 2894,3
","val 2894,4
"
"val 2895,0
","val 2895,1
","val 2895,2
","val 2895,3
","val 2895,4
"
"val 2896,0
","val 2896,1
","val 2896,2
","val 2896,3
","val 2896,4
"
"val 2897,0
","val 2897,1
","val 2897,2
","val 2897,3
","val 2897,4
"
"val 2898,0
","val 2898,1
","val 2898,2
","val 2898,3
","val 2898,4
"
"val 2899,0
","val 2899,1
","val 2899,2
","val 2899,3
","val 2899,4
"
"val 2900,0
","val 2900,1
","val 2900,2
","val 2900,3
","val 2900,4
"
"val 2901,0
","val 2901,1
","val 2901,2
","val 2901,3
","val 2901,4
"
"val 2902,0
","val 2902,1
","val 2902,2
","val 2902,3
","val 2902,4
"
"val 2903,0
","val 2903,1
","val 2903,2
","val 2903,3
","val 2903,4
"
"val 2904,0
","val 2904,1
","val 2904,2
","val 2904,3
","val 2904,4
"
"val 2905,0
","val 2905,1
","val 2905,2
","val 2905,3
","val 2905,4
"
"val 2906,0
","val 2906,1
","val 2906,2
","val 2906,3
","val 2906,4
"
"val 2907,0
","val 2907,1
","val 2907,2
","val 2907,3
","val 2907,4
"
"val 2908,0
","val 2908,1
","val 2908,2
","val 2908,3
","val 2908,4
"
"val 2909,0
","val 2909,1
","val 2909,2
","val 2909,3
","val 2909,4
"
"val 2910,0
","val 2910,1
","val 2910,2
","val 2910,3
","val 2910,4
"
"val 2911,0
","val 2911,1
","val 2911,2
","val 2911,3
","val 2911,4
"
"val 2912,0
","val 2912,1
","val 2912,2
","val 2912,3
","val 2912,4
"
"val 2913,0
","val 2913,1
","val 2913,2
","val 2913,3
","val 2913,4
"
"val 2914,0
","val 2914,1
","val 2914,2
","val 2914,3
","val 2914,4
"
"val 2915,0
","val 2915,1
","val 2915,2
","val 2915,3
","val 2915,4
"
"val 2916,0
","val 2916,1
","val 2916,2
","val 2916,3
","val 2916,4
"
"val 2917,0
","val 2917,1
","val 2917,2
","val 2917,3
","val 2917,4
"
"val 2918,0
","val 2918,1
","val 2918,2
","val 2918,3
","val 2918,4
"
"val 2919,0
","val 2919,1
","val 2919,2
","val 2919,3
","val 2919,4
"
"val 2920,0
","val 2920,1
","val 2920,2
","val 2920,3
","val 2920,4
"
"val 2921,0
","val 2921,1
","val 2921,2
","val 2921,3
","val 2921,4
"
"val 2922,0
","val 2922,1
","val 2922,2
","val 2922,3
","val 2922,4
"
"val 2923,0
","val 2923,1
","val 2923,2
","val 2923,3
","val 2923,4
"
"val 2924,0
","val 2924,1
","val 2924,2
","val 2924,3
","val 2924,4
"
"val 2925,0
","val 2925,1
","val 2925,2
","val 2925,3
","val 2925,4
"
"val 2926,0
","val 2926,1
","val 2926,2
","val 2926,3
","val 2926,4
"
"val 2927,0
","val 2927,1
","val 2927,2
","val 2927,3
","val 2927,4
"
"val 2928,0
","val 2928,1
","val 2928,2
","val 2928,3
","val 2928,4
"
"val 2929,0
","val 2929,1
","val 2929,2
","val 2929,3
","val 2929,4
"
"val 2930,0
","val 2930,1
","val 2930,2
","val 2930,3
","val 2930,4
"
"val 2931,0
","val 2931,1
","val 2931,2
","val 2931,3
","val 2931,4
"
"val 2932,0
","val 2932,1
","val 2932,2
","val 2932,3
","val 2932,4
"
"val 2933,0
","val 2933,1
","val 2933,2
","val 2933,3
","val 2933,4
"
"val 2934,0
","val 2934,1
","val 2934,2
","val 2934,3
","val 2934,4
"
"val 2935,0
","val 2935,1
","val 2935,2
","val 2935,3
","val 2935,4
"
"val 2936,0
","val 2936,1
","val 2936,2
","val 2936,3
","val 2936,4
"
"val 2937,0
","val 2937,1
","val 2937,2
","val 2937,3
","val 2937,4
"
"val 2938,0
","val 2938,1
","val 2938,2
","val 2938,3
","val 2938,4
"
"val 2939,0
","val 2939,1
","val 2939,2
","val 2939,3
","val 2939,4
"
"val 2940,0
","val 2940,1
","val 2940,2
","val 2940,3
","val 2940,4
"
"val 2941,0
","val 2941,1
","val 2941,2
","val 2941,3
","val 2941,4
"
"val 2942,0
","val 2942,1
","val 2942,2
","val 2942,3
","val 2942,4
"
"val 2943,0
","val 2943,1
","val 2943,2
","val 2943,3
","val 2943,4
"
"val 2944,0
","val 2944,1
","val 2944,2
","val 2944,3
","val 2944,4
"
"val 2945,0
","val 2945,1
","val 2945,2
","val 2945,3
","val 2945,4
"
"val 2946,0
","val 2946,1
","val 2946,2
","val 2946,3
","val 2946,4
"
"val 2947,0
","val 2947,1
","val 2947,2
","val 2947,3
","val 2947,4
"
"val 2948,0
","val 2948,1
","val 2948,2
","val 2948,3
","val 2948,4
"
"val 2949,0
","val 2949,1
","val 2949,2
","val 2949,3
","val 2949,4
"
"val 2950,0
","val 2950,1
","val 2950,2
","val 2950,3
","val 2950,4
"
"val 2951,0
","val 2951,1
","val 2951,2
","val 2951,3
","val 2951,4
"
"val 2952,0
","val 2952,1
","val 2952,2
","val 2952,3
","val 2952,4
"
"val 2953,0
","val 2953,1
","val 2953,2
","val 2953,3
","val 2953,4
"
"val 2954,0
","val 2954,1
","val 2954,2
","val 2954,3
","val 2954,4
"
"val 2955,0
","val 2955,1
","val 2955,2
","val 2955,3
","val 2955,4
"
"val 2956,0
","val 2956,1
","val 2956,2
","val 2956,3
","val 2956,4
"
"val 2957,0
","val 2957,1
","val 2957,2
","val 2957,3
","val 2957,4
"
"val 2958,0
","val 2958,1
","val 2958,2
","val 2958,3
","val 2958,4
"
"val 2959,0
","val 2959,1
","val 2959,2
","val 2959,3
","val 2959,4
"
"val 2960,0
","val 2960,1
","val 2960,2
","val 2960,3
","val 2960,4
"
"val 2961,0
","val 2961,1
","val 2961,2
","val 2961,3
","val 2961,4
"
"val 2962,0
","val 2962,1
","val 2962,2
","val 2962,3
","val 2962,4
"
"val 2963,0
","val 2963,1
","val 2963,2
","val 2963,3
","val 2963,4
"
"val 2964,0
","val 2964,1
","val 2964,2
","val 2964,3
","val 2964,4
"
"val 2965,0
","val 2965,1
","val 2965,2
","val 2965,3
","val 2965,4
"
"val 2966,0
","val 2966,1
","val 2966,2
","val 2966,3
","val 2966,4
"
"val 2967,0
","val 2967,1
","val 2967,2
","val 2967,3
","val 2967,4
"
"val 2968,0
","val 2968,1
","val 2968,2
","val 2968,3
","val 2968,4
"
"val 2969,0
","val 2969,1
","val 2969,2
","val 2969,3
","val 2969,4
"
"val 2970,0
","val 2970,1
","val 2970,2
","val 2970,3
","val 2970,4
"
"val 2971,0
","val 2971,1
","val 2971,2
","val 2971,3
","val 2971,4
"
"val 2972,0
","val 2972,1
","val 2972,2
","val 2972,3
","val 2972,4
"
"val 2973,0
","val 2973,1
","val 2973,2
","val 2973,3
","val 2973,4
"
"val 2974,0
","val 2974,1
","val 2974,2
","val 2974,3
","val 2974,4
"
"val 2975,0
","val 2975,1
","val 2975,2
","val 2975,3
","val 2975,4
"
"val 2976,0
","val 2976,1
","val 2976,2
","val 2976,3
","val 2976,4
"
"val 2977,0
","val 2977,1
","val 2977,2
","val 2977,3
","val 2977,4
"
"val 2978,0
","val 2978,1
","val 2978,2
","val 2978,3
","val 2978,4
"
"val 2979,0
","val 2979,1
","val 2979,2
","val 2979,3
","val 2979,4
"
"val 2980,0
","val 2980,1
","val 2980,2
","val 2980,3
","val 2980,4
"
"val 2981,0
","val 2981,1
","val 2981,2
","val 2981,3
","val 2981,4
"
"val 2982,0
","val 2982,1
","val 2982,2
","val 2982,3
","val 2982,4
"
"val 2983,0
","val 2983,1
","val 2983,2
","val 2983,3
","val 2983,4
"
"val 2984,0
","val 2984,1
","val 2984,2
","val 2984,3
","val 2984,4
"
"val 2985,0
","val 2985,1
","val 2985,2
","val 2985,3
","val 2985,4
"
"val 2986,0
","val 2986,1
","val 2986,2
","val 2986,3
","val 2986,4
"
"val 2987,0
","val 2987,1
","val 2987,2
","val 2987,3
","val 2987,4
"
